Node_ID,Hop_Count,Transmission_Delay,Buffer_Occupancy,Channel_Utilization,Energy_Level,Link_Quality,Congestion_Status,Packet_Size,PDR,Traffic_Class,Routing_Algorithm,Latency_Category
718,9,4.063026512550431,49.669542281794655,55.266226777674824,0.23222469090134312,0.6825117301162001,Medium,128,0.8317124466463444,High-Priority,DCPO-AdaBoost,Low Latency
719,4,4.374346654861883,28.42740929275167,37.21732552468971,0.40532536064695335,0.662232158329593,Medium,1024,0.7338390756599731,Normal,OLSR,Low Latency
720,3,44.7201246457395,13.382836299969314,66.1667259629189,0.2691615709916292,0.7153223105291356,Low,512,0.9117647334045165,High-Priority,DCPO-AdaBoost,High Latency
721,9,9.67417950346527,62.95576968917366,14.122354337314945,0.19863161386186912,0.26814322961192083,Low,1024,0.973491606920591,High-Priority,DSR,Low Latency
722,2,16.236240949564486,5.4332034822903825,57.08774168394763,0.7833872199958384,0.315668481164066,Medium,256,0.8957454185218472,Normal,DCPO-AdaBoost,Low Latency
723,4,11.4101544711267,74.86452341262,18.52703553833237,0.9092526944369924,0.12525123109620795,Low,128,0.9321402245707102,High-Priority,AODV,Low Latency
724,6,17.814315661013673,31.758679526111667,27.86430631150364,0.3702321856845767,0.6555099718461126,Low,256,0.8075087606973486,High-Priority,DSR,Medium Latency
725,2,3.564249753030059,0.013469300448532007,21.87098003235832,0.7512789243737669,0.03979712733565255,High,1024,0.7549594735379904,High-Priority,DSR,Low Latency
726,8,26.00108356632269,51.11291392372298,18.28377798688171,0.8969952893644111,0.5976823355234591,High,512,0.8928320984854877,Normal,OLSR,Medium Latency
727,8,3.473866923251524,4.6851908527603126,82.5710951560667,0.8461242105302316,0.8696958848516338,Low,1024,0.7983313617523656,High-Priority,DCPO-AdaBoost,Low Latency
728,1,40.03778974033584,27.616955782089946,28.570756766089033,0.1828133885392259,0.8908321482896335,Low,512,0.9580220556969379,Normal,DCPO-AdaBoost,High Latency
729,3,11.762232887330606,70.69764874557161,92.71237818644494,0.9562918815133613,0.4490377603699617,Medium,512,0.736788414993402,Normal,DSR,Medium Latency
730,9,27.046594538765078,6.268962162186586,96.99265253451908,0.37667644042946247,0.45930368821307377,Low,64,0.8300391099199371,High-Priority,DCPO-AdaBoost,Medium Latency
731,5,44.015946469316766,83.93384923560023,57.126046993709735,0.33924066117383633,0.07696918300801736,High,128,0.8190182801405157,High-Priority,DCPO-AdaBoost,High Latency
732,6,32.57878071545499,0.3819922658583108,14.30011226657264,0.062431327277780335,0.6707650254430357,Low,1024,0.9814161560661789,High-Priority,OLSR,Medium Latency
733,4,26.694593548911634,24.682386920190226,37.45482433795813,0.486173654104883,0.8212594203728455,Medium,512,0.7459404401813211,High-Priority,DSR,Medium Latency
734,2,16.284254280457244,74.09040561520715,79.7732263348214,0.10901361564092871,0.24465505460471304,High,1024,0.7029540475036032,Normal,AODV,Medium Latency
735,8,16.71679546160408,31.627014972930677,36.739072869707044,0.248539820927426,0.42130088163336465,High,1024,0.7714255638421352,Normal,DSR,Medium Latency
736,6,33.50739906438969,10.189238806601352,8.701721830278874,0.3169426217672814,0.8388393367652703,High,512,0.9460830579305963,High-Priority,OLSR,Medium Latency
737,5,49.70755412493626,36.02339188004279,55.678491092818795,0.808826323491684,0.877120467662288,High,256,0.7627965448141051,Normal,OLSR,High Latency
738,9,33.12577557348399,27.039328638452552,84.51208514960348,0.8754886503958965,0.24317998026422594,Low,128,0.7722634191116448,High-Priority,OLSR,Medium Latency
739,1,27.933392526764244,84.27119021605549,79.59263871435024,0.3024663174614697,0.5505706345413642,Medium,128,0.7389696413610432,High-Priority,DCPO-AdaBoost,High Latency
740,5,36.55946046093838,31.334791758514314,17.512314013035322,0.8586981212445739,0.19249315063582706,Low,64,0.9146308609829621,High-Priority,DSR,High Latency
741,6,23.313760052957537,78.89324717760073,67.27646144124667,0.8572309373697911,0.10187876413955654,Low,64,0.7207522571516252,High-Priority,DCPO-AdaBoost,Medium Latency
742,5,3.1011028957791824,89.18721448107347,22.05042634356471,0.7646509503848735,0.9111205013919575,High,64,0.7993624906985565,Normal,DCPO-AdaBoost,Low Latency
743,6,28.1586111123077,43.381741957652956,21.820753455217222,0.14669511401518154,0.8205075042321092,Medium,128,0.7847496179862893,Normal,DSR,Medium Latency
744,6,47.88550169681847,90.9943143854392,87.40717733051852,0.690322846900729,0.7600349018031739,High,256,0.8665479189370464,High-Priority,OLSR,High Latency
745,7,8.847616823647215,37.73180539631929,24.966895274023017,0.9450240645805688,0.04876631881314042,Low,128,0.9191248795059206,High-Priority,AODV,Low Latency
746,4,34.53124405195122,96.40784164901082,26.32473465180112,0.6825404787671571,0.8437287927102575,Low,128,0.8598629304090242,Normal,AODV,High Latency
747,8,10.126591064086918,8.928952452557294,0.06533907612995549,0.33161684910783396,0.43804407590538375,High,128,0.9793077978925202,Normal,DSR,Low Latency
748,7,26.837801455206755,68.70192665032427,87.06690341255177,0.5005793174308313,0.34239512329585964,Low,128,0.9854327916661996,Normal,DSR,Medium Latency
749,9,4.924154837371309,49.38140404569287,79.25948132091347,0.6457250433510536,0.5464763610253764,Low,256,0.8084395985495546,High-Priority,OLSR,Low Latency
750,7,22.57350971928344,38.76488054556471,62.7328935090678,0.5105704087285036,0.09135324272355583,High,64,0.9333041128824678,Normal,DSR,Medium Latency
751,3,37.83255011187278,63.27118787486009,75.02657639388423,0.11995294173096982,0.7566465493523988,Low,1024,0.9216404149804569,High-Priority,DSR,High Latency
752,3,17.443819059525207,70.38570916343312,15.20485674244918,0.31206404465202064,0.5824350768882959,Medium,64,0.9678893775114482,High-Priority,OLSR,Medium Latency
753,8,33.27909505191218,0.43632696503090873,45.832359458757544,0.8023960305536325,0.18659009687316752,High,64,0.834383092062311,Normal,OLSR,Medium Latency
754,5,39.792953043407486,16.69530887471987,35.121938734878086,0.8614180460955174,0.1882321997690456,Medium,1024,0.8591419561593376,High-Priority,DCPO-AdaBoost,High Latency
755,4,46.36617319202469,71.30460506343186,9.37765262570165,0.13730003271557023,0.18424865157267423,Low,128,0.8247322940744721,Normal,DSR,High Latency
756,8,11.808639884587132,66.63854135782064,48.61304852149241,0.9523867523987246,0.057002387551933986,Low,256,0.9551130757899117,High-Priority,AODV,Medium Latency
757,6,20.025864198884477,96.60475051286772,92.07396503426354,0.32882261784860933,0.5877984493716848,High,256,0.7689106946086403,High-Priority,DSR,Medium Latency
758,2,7.705559065187829,76.1037790250783,4.005911905069448,0.66231373873072,0.8403481775885081,Low,64,0.7719127234727334,High-Priority,AODV,Low Latency
759,4,49.62492675770292,95.0772707731338,29.14609134937939,0.7518251459566812,0.0174982139873886,High,1024,0.8117815310731239,High-Priority,AODV,High Latency
760,4,46.357348299422334,70.25405015348069,20.754093620570345,0.8119462346378834,0.04900464497127355,High,512,0.7691028496307053,High-Priority,AODV,High Latency
761,6,27.043860800999923,29.805220863944314,23.81466536656963,0.9457497022259301,0.5727702766869458,High,128,0.8683020509244762,High-Priority,DCPO-AdaBoost,Medium Latency
762,6,42.11746138938342,10.536492225085647,90.84345518793752,0.3129195480288226,0.8194956853860523,High,64,0.7403470319486507,Normal,OLSR,High Latency
763,1,26.095803065874907,78.18238633449356,46.806905423429015,0.8585064545515545,0.3267388905686336,High,256,0.7960558658212166,Normal,OLSR,Medium Latency
764,8,31.21692583133771,64.4149221475916,46.62994129398188,0.13168690343620704,0.34961439880772216,Medium,1024,0.974033409542677,High-Priority,DCPO-AdaBoost,High Latency
765,6,4.547309162589229,4.818601239329623,76.05756424552823,0.7050409063535927,0.5963464974967759,High,1024,0.8227676440575388,Normal,OLSR,Low Latency
766,3,37.78799398279072,36.005046590097834,15.44922040049258,0.7419777295139859,0.274212889124147,Medium,64,0.9244701149480528,High-Priority,DCPO-AdaBoost,High Latency
767,9,6.4729028333982175,95.67998154842861,48.72653541000508,0.6777232412013204,0.02660836607768413,Low,512,0.7340386575119722,Normal,DSR,Low Latency
768,2,41.32077474960116,50.04011457102012,42.99852141210597,0.252314736135153,0.7352285181015961,High,256,0.7742693524425354,Normal,DCPO-AdaBoost,High Latency
769,8,39.12320157475226,43.272913601970465,59.69106905466561,0.8730431470152034,0.6256499129414531,Low,64,0.9422036863601105,High-Priority,OLSR,High Latency
770,3,35.466360417374524,45.7699605159294,99.95577032504386,0.168858463370395,0.5807559990556591,High,512,0.9288978808869082,Normal,OLSR,High Latency
771,5,1.9044029881856295,20.88827240051637,76.9448894082047,0.05363479152083084,0.7416841289918231,Medium,1024,0.8158467755781463,High-Priority,DSR,Low Latency
772,6,15.226104961671897,36.87071708647952,39.78657030174272,0.7174649906119122,0.6752308375620375,Medium,128,0.9863190706100422,Normal,DCPO-AdaBoost,Low Latency
773,6,13.229317238551058,36.98132559871766,82.75530522740469,0.4754757152327337,0.20588198817832115,Medium,256,0.9731929047503636,High-Priority,DSR,Medium Latency
774,4,18.070806732828803,5.2355020187472405,17.070836331248017,0.8490980199586761,0.35248104694335114,Low,256,0.988690224733672,Normal,AODV,Low Latency
775,3,4.473373063515543,76.75676285179182,3.0463686308960125,0.38339714105825895,0.126110141678625,High,512,0.8283744070563356,High-Priority,DCPO-AdaBoost,Low Latency
776,4,46.854195369250036,41.6504431903879,20.444837246427305,0.16827858850771282,0.12985701341788103,Low,64,0.7592420751057049,Normal,DSR,High Latency
777,1,27.734731811547576,82.21798868164232,34.041155611425964,0.8364421924698697,0.6761957463565392,Medium,1024,0.8879975917274023,High-Priority,DSR,Medium Latency
778,4,15.345663101835374,85.03480011198954,51.05807574595599,0.5489096316400717,0.8586001069824982,Low,512,0.9054319474837595,Normal,OLSR,Medium Latency
779,1,19.909377702006744,21.199405469865805,61.51291405411998,0.1891957923903549,0.962732583861139,Medium,128,0.7376325353351559,High-Priority,DCPO-AdaBoost,Medium Latency
780,1,22.4154067711913,65.73534821701286,91.06057172144217,0.7203839985864458,0.6283471175494444,Medium,128,0.9359449102887718,Normal,AODV,Medium Latency
781,6,30.069657234694805,47.22818041629817,50.98540095504577,0.5111136384895005,0.18410132336095697,Medium,128,0.7054180659279882,High-Priority,AODV,Medium Latency
782,5,25.832403442055238,88.0156737921485,50.127564462572934,0.6043129822403198,0.1056503454489307,High,512,0.8448185162430351,Normal,DCPO-AdaBoost,Medium Latency
783,4,45.977659463399426,21.57406791764541,5.024300982298213,0.4608983382065819,0.8128509715367578,High,1024,0.7993048778484684,High-Priority,DCPO-AdaBoost,High Latency
784,3,24.89847779700093,67.78132003100443,3.491155265622381,0.8287089838180064,0.5787564763599993,Medium,256,0.9220909179697252,High-Priority,DSR,Medium Latency
785,1,49.6086849396833,60.775212225272256,55.11599619163721,0.8295627156830498,0.6182850210137198,Low,64,0.7938282182265447,High-Priority,OLSR,High Latency
786,6,42.58610539148028,29.53014775718328,43.81786132483445,0.7093888218243862,0.7814620887547092,Low,256,0.9480421338343098,High-Priority,OLSR,High Latency
787,2,10.504674666431056,13.660090365117261,83.91803949802986,0.10540137739646227,0.7032772277324516,High,1024,0.8784860466342431,Normal,OLSR,Low Latency
788,8,46.53670121073142,65.16397604772766,16.067958471184518,0.8388538619040689,0.8344582528560966,Medium,256,0.9381680085286216,Normal,DCPO-AdaBoost,High Latency
789,5,5.906683254485256,73.85974581323308,2.49716621170496,0.6710129805329098,0.05621390545987848,Low,512,0.9968021913518872,Normal,OLSR,Low Latency
790,7,40.89074045371046,31.562734376335,44.903876793012586,0.6970241660042995,0.7475206367465048,Medium,128,0.903747503723067,High-Priority,DSR,High Latency
791,2,19.09310234448135,64.48326040223138,23.74785567522575,0.36298284040387163,0.8508527573220954,Low,1024,0.9954850949084932,High-Priority,DCPO-AdaBoost,Medium Latency
792,8,43.91091859020897,39.51309076115032,4.961437333883745,0.8792795561570067,0.28613504245831434,High,1024,0.7086508980765116,High-Priority,DCPO-AdaBoost,High Latency
793,2,43.416028836361775,71.32068832826177,72.4598286847629,0.7253716002348575,0.6404472739932529,Medium,256,0.8014419965451425,High-Priority,OLSR,High Latency
794,4,40.31567746586929,19.92152748940531,11.159299995724748,0.11259046652919447,0.3141620638369721,Medium,512,0.7323559793686927,High-Priority,AODV,High Latency
795,1,39.52251877172236,89.02150026361744,60.83195000077717,0.40777803440616267,0.957971066482454,Low,256,0.7786914794153318,Normal,AODV,High Latency
796,5,15.303489040992234,28.74095964655797,28.104975016688915,0.8863803619601417,0.03342357243550376,Low,256,0.9516663697377323,Normal,DSR,Low Latency
797,9,4.1378722242574835,36.77859877561529,17.3496050355022,0.047196701697378995,0.579792843832955,Low,1024,0.7096969795978271,Normal,OLSR,Low Latency
798,1,20.208710920381556,5.8091952080349785,37.97515229193175,0.9614166196420495,0.1665035470495151,Medium,256,0.8560548807197181,High-Priority,OLSR,Medium Latency
799,9,8.758873297826781,11.15122123212764,80.14457762229537,0.6791625683195628,0.7122202051771587,High,128,0.8701386122597119,High-Priority,DCPO-AdaBoost,Low Latency
800,8,34.77805933623284,51.58619027123281,39.20935769045727,0.6313759776433766,0.17589028341866209,High,256,0.8683453440015868,High-Priority,DCPO-AdaBoost,High Latency
801,6,17.3703763542355,26.75926767279715,75.07696492110557,0.2705592564879914,0.23538326189835757,Low,128,0.8425891221469767,High-Priority,OLSR,Medium Latency
802,7,48.782949022909754,83.54802257421944,12.548629679915068,0.24879178873917707,0.4943708110457581,High,1024,0.9371808894309266,High-Priority,DCPO-AdaBoost,High Latency
803,3,32.08450665953207,1.4693388654953843,77.27714196650791,0.9420582194885955,0.9148349499968781,Low,512,0.7400629268516653,High-Priority,OLSR,Medium Latency
804,1,41.141780125354614,37.90940486719362,23.693332490664865,0.29827245423412274,0.21171437214797084,High,128,0.7931731046652362,High-Priority,DSR,High Latency
805,5,6.712981169818236,33.73455467690927,67.73931298888728,0.7755052967189994,0.14424002111810352,Medium,512,0.8847178160335518,Normal,DCPO-AdaBoost,Low Latency
806,2,43.11452266540387,1.9327630917601035,56.57815548409963,0.39312179820707915,0.7589768318540306,Low,512,0.9072854098803868,Normal,OLSR,High Latency
807,5,46.145583806618376,12.436839900051023,92.91447172116874,0.13925407078470398,0.500619532333931,High,128,0.8212445295331169,High-Priority,DCPO-AdaBoost,High Latency
808,8,24.4043897490649,41.36426749186353,38.732251797531404,0.01071529769535895,0.9117851123817714,Medium,1024,0.96261137899817,High-Priority,DSR,Medium Latency
809,9,30.352021593773774,49.28645844474466,6.616518883444044,0.5442573370152508,0.14661455715984228,High,64,0.8246480190087743,High-Priority,DCPO-AdaBoost,Medium Latency
810,2,38.264009065059476,40.42897472548691,1.9155485551252904,0.9757788185489327,0.6459278930230393,Medium,512,0.8208328403044999,Normal,OLSR,Medium Latency
811,3,8.824447500294585,53.093767841209385,82.6858560972753,0.3691361938092045,0.23287914615181504,Medium,512,0.7108621784462155,Normal,DCPO-AdaBoost,Medium Latency
812,3,25.178047215525776,59.51316749056815,52.473563766143215,0.35719233399304484,0.1567604286516393,High,1024,0.8653424008584201,High-Priority,DCPO-AdaBoost,Medium Latency
813,1,19.993285085838426,0.992382112783563,77.52440518349492,0.3440916178494421,0.6834294151572705,High,1024,0.9126042515535715,Normal,OLSR,Medium Latency
814,8,7.40406220889623,46.409515945350385,23.44256000115147,0.5205438373048584,0.5936846199087332,Medium,256,0.7343314490550544,Normal,AODV,Low Latency
815,6,18.439967672347418,96.34992408875883,34.50837455132337,0.44066488342429355,0.7548274583623312,Medium,1024,0.7916298298263612,Normal,DCPO-AdaBoost,Medium Latency
816,8,3.501798238336129,51.90322801295487,3.010387221131894,0.8799146267270145,0.30946257644618236,Medium,512,0.9343770861348557,High-Priority,DCPO-AdaBoost,Low Latency
817,9,1.3880141567794007,67.75422674589532,96.14923245741122,0.5055207917234903,0.44797165638218994,Low,128,0.8097758306240725,Normal,DSR,Low Latency
818,5,6.844797828825655,31.18638579168832,66.78679067008134,0.5077578381885688,0.4054716763304185,Medium,64,0.7724807386120119,Normal,AODV,Low Latency
819,3,48.15944406829978,77.39913781527625,93.32050877593062,0.1383715947205566,0.9840894639665142,Low,256,0.9016601990695337,High-Priority,DSR,High Latency
820,5,27.521523841161347,77.2921481876115,26.549640742907233,0.982739540910386,0.2922489567393879,Medium,128,0.7590276333014967,High-Priority,OLSR,Medium Latency
821,5,48.29452584154568,52.129604765413895,61.146361122566084,0.24997289086882968,0.2948172383467669,Low,64,0.9686958758749531,Normal,OLSR,High Latency
822,5,21.681644128673586,97.60138232792136,67.84999682926379,0.07336406745960267,0.3545482088286074,Medium,64,0.7316795188078422,High-Priority,DSR,Medium Latency
823,3,15.659625040954452,12.555021476265338,31.754970025758844,0.6631462489752088,0.5645940812903215,Medium,64,0.911964940684848,Normal,DCPO-AdaBoost,Low Latency
824,4,25.356478955728182,1.6947664889580993,84.81092350156301,0.5953663701568727,0.25232274426374524,Medium,128,0.8498646103859125,Normal,AODV,Medium Latency
825,9,22.031633262782215,77.0158211757096,94.71614629002478,0.4151456539927457,0.9152899403792739,High,256,0.9609788687190981,High-Priority,DSR,Medium Latency
826,9,5.372667744661021,80.71555373648826,88.48551176960044,0.42219223388067806,0.2656855648662635,High,256,0.7378585273078709,High-Priority,DSR,Low Latency
827,2,32.07723310304129,12.020722912057625,73.90669759393725,0.7850639210464312,0.8958157315601947,Medium,64,0.9033684755488264,Normal,OLSR,Medium Latency
828,8,10.880305307229019,26.55828329586061,27.746467972495402,0.19571264009964906,0.10347506364658465,Low,128,0.8716163917544144,High-Priority,DCPO-AdaBoost,Low Latency
829,8,31.017438949401697,1.755236336662891,28.161604210563173,0.8202533189448897,0.6565627023996523,Low,64,0.8440270426720139,High-Priority,AODV,Medium Latency
830,7,32.545034510667854,29.33086107805647,96.3360320446038,0.6487471138950182,0.9069855184382437,Medium,1024,0.8474221790298004,Normal,DSR,Medium Latency
831,8,7.68604017111954,77.31418739186715,1.0284495935692028,0.4189697737795244,0.16874943839822953,High,256,0.9165930885395592,Normal,AODV,Low Latency
832,3,3.1613463928223413,51.79605277125789,71.60499732421445,0.4580286165838686,0.968326960099255,Low,512,0.9813224964804466,Normal,AODV,Low Latency
833,6,39.06000314481515,34.80955931682881,70.62461625552622,0.2566472071860958,0.4528833604155117,High,64,0.7273754977357144,Normal,DSR,High Latency
834,1,23.04404114608908,37.17392949063303,62.26895409497975,0.7521143326969748,0.9457151084410245,Low,1024,0.705850794283156,Normal,AODV,Medium Latency
835,7,3.002373395723242,0.1353625715468154,99.01088460868658,0.5128747423052678,0.676820043630047,Medium,256,0.9417114377443611,Normal,OLSR,Low Latency
836,1,49.74382922677138,29.98005275652359,31.187943576372522,0.3208545427498436,0.30158686987355154,High,128,0.7324508162652278,High-Priority,DCPO-AdaBoost,High Latency
837,9,2.983249993718695,64.64587416379305,33.997186379324816,0.5960501157609502,0.18830252491710642,Low,256,0.9960090388241272,High-Priority,DCPO-AdaBoost,Low Latency
838,1,34.7822579200418,97.41944438163571,7.893940294655555,0.995734452051323,0.3037350462250994,Medium,128,0.8858044746876511,Normal,DCPO-AdaBoost,High Latency
839,1,49.185578370644336,84.70608269838995,44.27981365437375,0.43526227965655384,0.09301740926267499,Medium,128,0.8952599185762422,High-Priority,OLSR,High Latency
840,7,12.035087200374688,2.3594964645529126,26.10485262348481,0.9206914007786196,0.14386796634332977,Medium,64,0.7596675108814052,High-Priority,OLSR,Low Latency
841,2,7.198243497491089,89.85606046748393,34.338670217764424,0.3450168399245661,0.10466044034648114,High,64,0.7720936930890023,Normal,OLSR,Medium Latency
842,5,6.157108477179201,78.3198413298626,83.45717902556277,0.054732706924985886,0.42294354374155774,High,256,0.897805090929775,High-Priority,DCPO-AdaBoost,Medium Latency
843,8,15.233429863623018,78.03761235709804,93.54845135274957,0.20424210636842888,0.7955783762575864,Medium,1024,0.9729180513802591,High-Priority,AODV,Medium Latency
844,8,5.142185969431269,45.79957590035715,18.573307200518563,0.4186951433276842,0.1413835542163402,High,256,0.99471716635527,Normal,OLSR,Low Latency
845,3,34.63885095053718,39.80052929545028,37.25089315534659,0.219634928594569,0.13032043317233588,Low,512,0.759409283989328,High-Priority,DSR,High Latency
846,7,3.2083607266901284,30.29157288331926,92.8630562115394,0.0002270382182555375,0.6434289495173308,Medium,128,0.7402358868129371,High-Priority,OLSR,Low Latency
847,3,25.520164194674507,6.569485895436578,6.180846068922263,0.9150015377475272,0.19718298196806627,Medium,128,0.7169204073282371,Normal,DSR,Medium Latency
848,6,49.83517300726354,22.82353634936991,9.236052811137851,0.843879411230929,0.0976100381089916,High,64,0.9604891054483984,High-Priority,DCPO-AdaBoost,High Latency
849,6,40.71711644835034,24.66036349780246,16.279098920622936,0.7422922314869471,0.16684857820557764,Medium,1024,0.7884144540569406,High-Priority,DSR,High Latency
850,3,30.799449967727444,48.40770697102016,59.521283412687474,0.16781459564602863,0.9237313958767761,Low,64,0.7005436101607755,High-Priority,OLSR,Medium Latency
851,7,15.382055677251921,74.7444406596694,15.047227100599747,0.12036357620998606,0.8214712527761908,High,512,0.7671454258169286,Normal,OLSR,Medium Latency
852,3,31.23240223095276,47.38098283979466,96.80763814507335,0.06760474947238315,0.3540645623550941,High,256,0.8021323240298255,Normal,AODV,High Latency
853,8,26.399369049191417,5.784444944716061,44.671452725852035,0.7240291887729212,0.6558207673273928,Medium,256,0.9972958508490055,High-Priority,DCPO-AdaBoost,Medium Latency
854,4,21.361560856129536,95.77898009882038,50.15179603501664,0.9288079606878853,0.5372756736680381,Medium,1024,0.8570624781571244,High-Priority,DSR,Medium Latency
855,1,6.622447799335953,94.27243190941122,24.66586158054065,0.430535820913037,0.6771242634825639,Medium,64,0.7614141842785304,Normal,DCPO-AdaBoost,Low Latency
856,4,44.34155034049929,78.51895431484084,47.09602524347335,0.11914067199604816,0.6826711524627593,High,64,0.8004455034140353,Normal,OLSR,High Latency
857,7,22.544253976183995,99.13279015642206,66.19136326370115,0.5123928207321066,0.6287340150599929,Medium,512,0.7990923062670635,High-Priority,AODV,Medium Latency
858,4,9.811663339856176,54.448233280026294,75.11771369540428,0.34883190745863013,0.2661013685373086,Low,256,0.7059177239389526,Normal,OLSR,Medium Latency
859,6,18.451191608776753,96.27683502532061,75.3868082709913,0.3748249243499977,0.03900642076281813,Medium,64,0.740554916251429,High-Priority,OLSR,Medium Latency
860,9,20.76507465119346,7.560504061675077,57.789111269408835,0.6213306241557073,0.4555667819901088,Medium,1024,0.9085589379109633,High-Priority,OLSR,Medium Latency
861,1,41.39414098878703,36.568074826137135,90.43597749938573,0.7187181132622024,0.8909738846907038,High,256,0.7360752959712203,Normal,DSR,High Latency
862,5,36.70735759001396,22.538126800676583,81.74078473061094,0.11060359887316085,0.5694972585185759,Medium,512,0.7692202829818356,Normal,OLSR,High Latency
863,7,38.48831419270286,19.583308413427,75.70481146986255,0.035590230806476386,0.8323910417019079,High,1024,0.8052211895212926,High-Priority,DCPO-AdaBoost,High Latency
864,1,0.650460094989496,14.08029488926761,5.560552168046062,0.9943303026857149,0.9916243429612281,Medium,128,0.9273204833506881,High-Priority,DCPO-AdaBoost,Low Latency
865,4,20.8660845091701,62.241364156599666,0.6877962219649314,0.23272834891555183,0.16361620413827627,Low,512,0.8747202894603819,Normal,AODV,Medium Latency
866,6,24.11907316660265,78.1321855747305,21.244727719547296,0.053830524908459076,0.6917776391419823,Low,1024,0.9066999954965704,High-Priority,DCPO-AdaBoost,Medium Latency
867,2,1.0576946134705287,57.82983994203607,66.35235939134523,0.18987532909591998,0.6742935737000246,High,64,0.8701036976260517,Normal,OLSR,Low Latency
868,5,13.064679116377206,14.696270958820968,41.119748888254584,0.03895784634846422,0.9799554473582784,High,128,0.9050777275665607,Normal,OLSR,Low Latency
869,1,38.038462173794535,81.11237699334708,40.24062592993117,0.39181089461717167,0.9856007339528003,Medium,512,0.7008526460991917,Normal,DCPO-AdaBoost,High Latency
870,6,6.941774315877052,63.59547071637285,88.45868882296138,0.8024017844513243,0.6866786117241295,Medium,64,0.9792694433114288,Normal,AODV,Low Latency
871,6,26.811975559484324,38.81657061269955,89.55628481318388,0.3412444497577206,0.24361479198219427,Low,128,0.7332760692624419,Normal,AODV,Medium Latency
872,4,10.838573413660152,67.4130295536063,90.91752640535857,0.44418340687836655,0.798555838130599,Medium,256,0.8218747287930714,High-Priority,DCPO-AdaBoost,Medium Latency
873,8,0.7048266547302743,25.990497924283286,31.38780765150273,0.6755867735674388,0.1070291342110381,Low,64,0.9313115110734564,Normal,DSR,Low Latency
874,4,12.135952734217119,34.51922084942105,69.10558127392618,0.5088940700698802,0.7806993041716287,High,1024,0.8305692154028271,Normal,DSR,Low Latency
875,8,48.796100370011686,91.74858431319902,27.163318127436963,0.8614456860213242,0.9101961241446964,Medium,512,0.9840527655002548,Normal,DSR,High Latency
876,8,40.096701882961185,29.05045056714204,19.060983307444978,0.8660356750457565,0.38283339476843525,High,128,0.84027668454963,Normal,DSR,High Latency
877,5,47.98287455161957,46.99882681579366,18.463245734736923,0.009910695491153643,0.6306352949830805,Medium,64,0.9624818216808013,Normal,DCPO-AdaBoost,High Latency
878,4,24.44391679192549,89.01411373960147,34.2107620863594,0.7780463064831992,0.4301427320968263,Low,256,0.9432484340086813,Normal,AODV,Medium Latency
879,2,5.575836314007424,70.77213502675275,42.99576197798217,0.46073360024167387,0.43776505498812845,High,512,0.9942958908396049,Normal,OLSR,Low Latency
880,3,27.44317849978728,6.220322616470275,83.09491710550684,0.9888405413036631,0.31037088910812005,High,512,0.9779643342252926,High-Priority,OLSR,Medium Latency
881,3,22.773428994542048,14.730304427897034,11.98910934727121,0.48323207587543515,0.7621296204503246,Medium,64,0.9694371504138637,High-Priority,DCPO-AdaBoost,Medium Latency
882,4,42.233418428706834,0.7841590771916818,73.49258473948942,0.9868959453882975,0.9361765641665052,High,256,0.9194813021558405,High-Priority,OLSR,High Latency
883,4,4.994320781133805,63.09217902291634,53.14549141893053,0.7545693612057366,0.9407508592344611,Low,128,0.8100994441804662,High-Priority,DSR,Low Latency
884,5,24.463232737386733,44.767342541041835,28.794534267599246,0.24860488461330632,0.17478128487493383,High,64,0.7318376255694707,Normal,AODV,Medium Latency
885,4,7.587428368229814,13.427485090227552,49.281958453282456,0.5383949792869577,0.874743649656566,High,128,0.906593515679317,High-Priority,DCPO-AdaBoost,Low Latency
886,8,16.301328751813994,95.79341210567705,29.994206977702266,0.9921356394785827,0.7374314414271221,Medium,512,0.9935962244013895,Normal,AODV,Medium Latency
887,6,36.8941181616512,52.96597239456199,59.608195523830595,0.8575306077519237,0.25283740069028926,High,128,0.9179813311995607,High-Priority,DCPO-AdaBoost,High Latency
888,6,23.85330465550145,24.189329411288917,43.38439228552442,0.0973668937912211,0.06728461292151455,Medium,256,0.9786188107832007,High-Priority,DCPO-AdaBoost,Medium Latency
889,8,18.85682542877389,50.06035711547076,16.440552907887874,0.7063719968099961,0.26799726688437797,Medium,1024,0.941291413886655,Normal,DCPO-AdaBoost,Medium Latency
890,7,19.784366300644763,67.96203327351078,11.658307455569672,0.34557958587081306,0.9122082367815256,High,256,0.7489344025350035,Normal,DCPO-AdaBoost,Medium Latency
891,8,23.026393743458733,7.623921797356448,54.66956820721302,0.006982261880348117,0.6331786748957723,Low,128,0.7747611311773861,High-Priority,AODV,Medium Latency
892,2,39.272325537469136,27.4703815047892,90.24130332861034,0.4034809690269996,0.7210546608978718,Medium,64,0.8025596805287051,High-Priority,OLSR,High Latency
893,9,44.6150259781177,80.69654908839937,34.395768655768556,0.2347544217249713,0.25715235110909584,High,512,0.7504781333014012,High-Priority,DCPO-AdaBoost,High Latency
894,1,47.771200856546024,45.966487040266124,73.30001072226231,0.8188692705204715,0.7193881555748203,Medium,1024,0.874495399801902,High-Priority,DSR,High Latency
895,8,39.36647897413923,54.65771420322949,65.8661354939767,0.3373306088457655,0.028121506277923758,Low,64,0.9926351572404855,Normal,DCPO-AdaBoost,High Latency
